1300  	храм	храм	s	94.2	37.6	25.4	53.6	47.4	53.6	120.2	
1301  	запах	запах	s	94.1	140.2	157.3	174.4	68.2	78.5	52.5	
1302  	слабый	слабый	a	94.1	120.7	105.3	97.0	105.2	114.5	84.3	
1303  	водка	водка	s	93.9	88.6	125.6	188.1	54.9	43.3	74.8	
1304  	наличие	наличие	s	93.9	7.4	12.3	18.4	17.8	33.8	84.1	
1305  	пожалуй	пожалуй	adv	93.9	128.1	133.8	100.2	91.9	169.8	98.4	
1306  	яркий	яркий	a	93.9	111.5	85.2	93.8	120.1	114.1	104.5	
1307  	ужас	ужас	s	93.8	115.0	119.8	148.1	99.3	84.4	66.6	
1308  	одежда	одежда	s	93.7	88.3	78.8	126.8	109.7	111.9	90.6	
1309  	ездить	ездить	v	93.6	90.9	96.8	97.7	139.3	111.2	112.2	
1310  	кресло	кресло	s	93.6	134.2	130.4	182.2	96.4	63.8	65.3	
1311  	больной	больной	s	93.4	80.1	77.1	66.8	75.6	61.3	61.8	
1312  	поезд	поезд	s	93.3	135.9	141.8	116.1	155.7	145.3	83.7	
1313  	университет	университет	s	93.3	33.9	53.8	53.9	127.5	111.2	127.5	
1314  	летний	летний	a	93.2	47.1	48.7	54.3	112.7	108.2	139.0	
1315  	дополнительный	дополнительный	a	93.1	14.0	17.0	22.0	31.1	54.7	122.6	
1316  	понравиться	понравиться	v	93.1	86.8	112.2	101.2	74.1	115.2	97.5	
1317  	традиция	традиция	s	93.1	15.4	20.9	30.4	96.4	127.7	146.0	
1318  	адрес	адрес	s	92.7	56.0	77.1	95.1	80.0	81.8	104.3	
1319  	декабрь	декабрь	s	92.7	15.6	26.6	17.9	140.8	93.9	171.2	
1320  	ладонь	ладонь	s	92.7	204.2	182.5	206.2	63.7	38.9	27.6	
1321  	поздно	поздно	adv	92.5	121.8	115.1	117.5	103.8	103.8	88.6	
1322  	сведение	сведение	s	92.5	58.1	49.1	43.3	68.2	70.8	83.5	
1323  	правильный	правильный	a	92.4	73.4	59.7	82.3	106.7	111.2	95.1	
1324  	цветок	цветок	s	92.4	112.5	123.3	102.8	94.9	92.1	81.8	
1325  	выполнять	выполнять	v	92.3	60.4	42.6	38.0	137.9	107.8	105.9	
1326  	лесной	лесной	a	92.2	71.2	38.9	34.3	60.8	51.7	74.6	
1327  	лидер	лидер	s	92.2	7.1	9.5	16.7	19.3	36.0	199.9	
1328  	октябрь	октябрь	s	92.2	22.5	30.4	26.5	286.1	122.5	157.6	
1329  	занятие	занятие	s	92.1	60.8	65.9	71.5	201.6	111.5	107.8	
1330  	заставить	заставить	v	92.1	130.3	104.9	118.9	115.6	109.7	92.3	
1331  	объяснять	объяснять	v	92.1	83.8	90.8	110.8	56.3	106.8	96.8	
1332  	сентябрь	сентябрь	s	92.1	22.0	35.0	24.7	126.0	73.0	164.1	
1333  	помещение	помещение	s	91.9	53.2	48.5	72.5	192.7	87.3	103.0	
1334  	прочее	прочее	spro	91.9	81.3	102.3	117.3	90.4	98.7	93.8	
1335  	согласно	согласно	pr	91.9	12.8	24.8	21.6	25.2	28.2	115.1	
1336  	январь	январь	s	91.9	13.3	25.2	18.0	126.0	92.8	171.5	
1337  	выполнить	выполнить	v	91.7	65.6	41.6	43.2	194.2	112.3	108.2	
1338  	зритель	зритель	s	91.7	35.6	35.7	40.2	212.0	198.1	165.5	
1339  	постепенно	постепенно	adv	91.7	84.9	75.7	76.2	105.2	114.5	99.7	
1340  	резко	резко	adv	91.7	108.5	86.1	118.7	60.8	105.3	82.0	
1341  	редакция	редакция	s	91.5	30.8	32.7	40.9	177.9	100.9	132.6	
1342  	указать	указать	v	91.5	52.5	57.3	67.1	60.8	38.1	64.3	
1343  	умный	умный	a	91.5	114.8	124.6	111.1	102.3	121.8	91.3	
1344  	стиль	стиль	s	91.4	22.3	33.6	41.5	105.2	96.5	143.0	
1345  	весна	весна	s	91.3	89.2	116.6	82.3	195.7	132.1	104.8	
1346  	северный	северный	a	91.2	52.1	53.1	43.5	131.9	124.0	127.7	
1347  	фактор	фактор	s	91.2	6.7	8.4	8.5	13.3	32.6	88.5	
1348  	август	август	s	91.0	18.1	47.7	42.1	111.2	86.6	150.6	
1349  	известие	известие	s	91.0	6.2	15.0	11.2	29.6	22.4	11.2	
1350  	зависимость	зависимость	s	90.9	18.3	11.4	22.8	32.6	48.8	85.2	
1351  	охрана	охрана	s	90.9	54.2	37.7	73.8	72.6	100.2	91.4	
1352  	ясный	ясный	a	90.8	150.8	139.0	106.6	129.0	124.0	74.1	
1353  	милый	милый	a	90.7	152.8	149.1	129.4	114.2	108.2	69.2	
1354  	оборудование	оборудование	s	90.5	10.1	7.5	10.3	25.2	66.8	122.1	
1355  	светлый	светлый	a	90.5	126.7	106.9	117.8	108.2	76.7	69.5	
1356  	концерт	концерт	s	90.2	29.1	47.8	29.4	89.0	92.1	181.4	
1357  	отделение	отделение	s	90.2	65.2	55.9	63.3	93.4	89.9	119.2	
1358  	расход	расход	s	90.2	12.2	10.7	17.1	28.2	44.8	130.2	
1359  	редкий	редкий	a	90.2	89.2	93.8	97.0	140.8	106.8	89.6	
1360  	выставка	выставка	s	89.9	15.6	21.4	24.1	160.1	63.8	157.2	
1361  	милиция	милиция	s	89.9	62.4	94.9	122.4	16.3	40.4	108.8	
1362  	верный	верный	a	89.8	118.8	97.5	89.3	161.6	124.4	90.0	
1363  	вздохнуть	вздохнуть	v	89.7	199.6	212.3	209.9	48.9	18.7	18.6	
1364  	юридический	юридический	a	89.6	6.6	6.4	11.0	5.9	25.7	83.1	
1365  	находить	находить	v	89.5	85.2	86.6	76.6	180.9	144.5	88.6	
1366  	переход	переход	s	89.3	28.7	28.0	44.0	63.7	75.2	87.9	
1367  	закончить	закончить	v	89.2	88.1	97.3	104.3	152.7	99.8	97.8	
1368  	эпоха	эпоха	s	89.0	30.8	30.7	31.8	166.0	116.7	120.6	
1369  	запад	запад	s	88.9	54.1	44.9	41.9	50.4	116.3	140.1	
1370  	признать	признать	v	88.9	28.9	44.6	51.2	103.8	78.1	121.7	
1371  	произведение	произведение	s	88.9	25.5	27.1	28.4	373.6	120.3	119.2	
1372  	родина	родина	s	88.9	56.2	62.9	75.7	253.5	132.8	125.9	
1373  	собственность	собственность	s	88.9	11.0	12.9	17.6	5.9	23.1	124.4	
1374  	тайна	тайна	s	88.9	84.7	98.6	96.8	71.2	82.9	76.5	
1375  	хотя	хотя	part	88.9	63.5	84.5	96.1	78.6	104.5	98.7	
1376  	четвертый	четвертый	anum	88.9	93.2	94.6	105.4	120.1	88.0	87.9	
1377  	административный	административный	a	88.8	3.9	4.9	7.0	31.1	27.5	102.6	
1378  	трава	трава	s	88.7	231.8	164.5	133.0	121.6	94.3	48.7	
1379  	дойти	дойти	v	88.6	124.1	122.7	104.4	93.4	113.4	78.2	
1380  	лагерь	лагерь	s	88.6	176.9	92.6	59.1	89.0	265.6	103.1	
1381  	вопервых	вопервых	adv	88.5	40.9	50.9	64.4	23.7	66.4	113.2	
1382  	имущество	имущество	s	88.4	19.7	21.9	21.6	11.9	24.9	77.5	
1383  	кивнуть	кивнуть	v	88.4	171.6	160.6	244.4	11.9	16.5	12.7	
1384  	кровать	кровать	s	88.4	142.9	142.3	183.1	63.7	66.4	43.0	
1385  	понятно	понятно	adv	88.4	93.0	80.7	106.7	32.6	44.8	93.5	
1386  	настолько	настолько	adv	88.3	63.6	64.0	97.7	81.5	117.8	98.6	
1387  	обратить	обратить	v	88.3	77.5	76.2	81.9	108.2	88.8	88.9	
1388  	узкий	узкий	a	88.3	136.5	101.4	115.3	100.8	100.2	58.9	
1389  	абсолютно	абсолютно	adv	88.2	34.4	46.0	87.7	29.6	70.4	121.1	
1390  	аппарат	аппарат	s	88.2	67.9	43.7	46.0	68.2	77.0	128.2	
1391  	несколько	несколько	adv	88.2	85.2	98.3	70.1	137.9	111.5	91.8	
1392  	очевидно	очевидно	adv	88.2	84.4	76.2	58.4	108.2	89.5	105.0	
1393  	середина	середина	s	88.2	70.4	63.2	63.1	66.7	105.7	106.5	
1394  	узнавать	узнавать	v	88.2	123.4	118.3	127.6	86.0	125.8	69.3	
1395  	встретиться	встретиться	v	88.1	105.6	101.0	109.0	124.5	130.6	88.8	
1396  	март	март	s	88.1	17.2	40.0	32.0	206.1	83.3	149.3	
1397  	художественный	художественный	a	88.1	23.4	27.2	26.9	406.2	147.1	142.1	
1398  	клиент	клиент	s	87.9	9.0	12.5	69.9	7.4	11.7	125.2	
1399  	лично	лично	adv	87.8	66.1	91.2	78.5	74.1	113.7	109.2	
1400  	дама	дама	s	87.7	59.7	108.2	154.7	126.0	80.7	75.9	
1401  	обратно	обратно	adv	87.7	154.2	151.2	130.8	72.6	67.5	62.5	
1402  	предусмотреть	предусмотреть	v	87.7	12.4	10.1	9.9	26.7	19.8	64.7	
1403  	фронт	фронт	s	87.7	205.2	131.1	48.2	123.0	322.8	89.8	
1404  	древний	древний	a	87.6	111.3	64.6	73.5	80.0	99.8	82.8	
1405  	отрасль	отрасль	s	87.6	4.1	2.6	2.6	65.2	56.5	131.0	
1406  	стул	стул	s	87.6	163.2	166.5	164.6	94.9	72.6	43.7	
1407  	беседа	беседа	s	87.5	61.5	68.3	74.7	176.4	194.8	102.5	
1408  	массовый	массовый	a	87.5	21.8	14.1	16.2	80.0	81.8	144.8	
1409  	обеспечивать	обеспечивать	v	87.5	8.0	6.7	11.2	35.6	36.7	93.2	
1410  	генеральный	генеральный	a	87.4	9.2	11.2	24.4	65.2	60.5	161.5	
1411  	замечательный	замечательный	a	87.4	49.6	67.5	60.6	179.4	107.1	125.3	
1412  	хоть	хоть	conj	87.4	108.5	141.1	147.9	51.9	49.2	65.5	
1413  	двигаться	двигаться	v	87.3	135.6	124.1	96.2	100.8	102.7	74.9	
1414  	законодательство	законодательство	s	87.3	1.9	0.6	2.6	4.5	13.6	97.8	
1415  	продажа	продажа	s	87.3	7.1	8.4	23.1	37.1	38.1	158.6	
1416  	повышение	повышение	s	87.2	8.5	7.8	8.4	71.2	47.3	119.4	
1417  	содержать	содержать	v	87.2	13.7	15.7	19.4	28.2	42.5	70.4	
1418  	страшно	страшно	adv	87.2	124.6	118.3	133.9	81.5	80.0	66.8	
1419  	прежде	прежде	adv	87.1	83.3	90.5	106.5	91.9	136.1	88.2	
1420  	музей	музей	s	87.0	73.5	50.8	40.2	154.2	83.3	149.1	
1421  	задний	задний	a	86.9	74.8	76.6	94.0	38.5	45.1	67.8	
1422  	региональный	региональный	a	86.9	0.0	0.0	3.5	0.0	4.0	143.5	
1423  	след	след	s	86.9	123.4	125.2	132.2	126.0	95.0	64.6	
1424  	изпод	изпод	pr	86.8	171.4	137.9	154.8	89.0	58.3	53.7	
1425  	полковник	полковник	s	86.8	175.6	148.1	147.8	16.3	51.4	63.5	
1426  	приезжать	приезжать	v	86.8	75.3	87.6	86.5	140.8	141.2	108.5	
1427  	сомнение	сомнение	s	86.8	65.6	78.5	86.3	99.3	98.7	99.8	
1428  	понимание	понимание	s	86.7	32.8	28.0	37.8	68.2	102.0	90.6	
1429  	здоровый	здоровый	a	86.6	125.0	105.4	90.1	105.2	76.7	80.0	
1430  	держаться	держаться	v	86.4	150.5	146.1	115.8	77.1	141.2	66.9	
1431  	обеспечить	обеспечить	v	86.4	27.3	21.4	26.1	81.5	93.2	121.7	
1432  	слегка	слегка	adv	86.3	117.2	131.9	141.0	47.4	70.4	45.4	
1433  	апрель	апрель	s	86.2	16.5	25.3	22.9	66.7	100.5	145.2	
1434  	князь	князь	s	86.0	15.2	145.2	177.1	197.2	37.8	49.8	
1435  	поступить	поступить	v	86.0	67.9	79.9	64.5	111.2	107.8	108.3	
1436  	рыба	рыба	s	86.0	135.6	125.2	104.0	89.0	90.6	77.7	
1437  	привыкнуть	привыкнуть	v	85.9	122.3	126.5	111.7	99.3	129.5	73.9	
1438  	активный	активный	a	85.7	12.6	16.5	14.8	60.8	77.0	120.1	
1439  	литературный	литературный	a	85.7	17.7	47.3	53.4	434.4	137.6	128.1	
1440  	открывать	открывать	v	85.7	93.8	89.0	113.2	84.5	88.8	75.0	
1441  	собственно	собственно	adv	85.7	53.7	61.9	90.9	59.3	72.6	97.2	
1442  	дума	дума	s	85.5	13.3	18.9	36.8	29.6	16.5	165.2	
1443  	еще	еще	part	85.5	107.8	88.1	112.3	20.8	30.8	57.3	
1444  	неужели	неужели	part	85.5	179.5	143.1	129.2	48.9	63.5	55.6	
1445  	кодекс	кодекс	s	85.4	6.0	8.7	9.5	13.3	39.6	88.2	
1446  	сутки	сутки	s	85.4	92.0	94.5	71.9	59.3	116.3	76.7	
1447  	чудо	чудо	s	85.4	78.0	92.5	82.6	102.3	85.1	92.2	
1448  	вырасти	вырасти	v	85.3	63.5	71.0	68.2	96.4	71.2	112.1	
1449  	шея	шея	s	85.3	194.8	139.5	164.1	62.3	48.4	37.5	
1450  	зайти	зайти	v	85.2	138.4	150.2	122.7	87.5	125.8	63.2	
1451  	судья	судья	s	85.2	34.6	51.9	34.3	65.2	39.2	91.5	
1452  	острый	острый	a	85.1	111.8	84.9	91.8	66.7	108.6	82.0	
1453  	посвятить	посвятить	v	85.1	23.9	25.6	31.0	231.3	66.4	130.6	
1454  	стремиться	стремиться	v	85.1	48.7	48.2	46.0	170.5	107.5	111.3	
1455  	богатый	богатый	a	85.0	51.2	46.2	82.5	108.2	88.4	109.1	
1456  	крыша	крыша	s	85.0	123.7	119.1	137.2	108.2	83.3	67.6	
1457  	настроение	настроение	s	85.0	84.7	88.0	75.8	103.8	152.6	99.9	
1458  	отсюда	отсюда	advpro	85.0	121.8	121.8	112.2	65.2	92.5	64.2	
1459  	творческий	творческий	a	85.0	16.3	22.9	29.6	166.0	99.8	140.7	
1460  	нечто	нечто	spro	84.9	70.9	100.1	93.3	99.3	122.9	78.8	
1461  	поток	поток	s	84.8	49.5	54.5	61.7	53.4	123.6	88.4	
1462  	мягкий	мягкий	a	84.7	142.3	121.0	105.7	78.6	85.1	68.8	
1463  	ночной	ночной	a	84.7	124.4	110.9	136.9	102.3	106.4	65.5	
1464  	должность	должность	s	84.6	47.0	48.2	42.1	54.9	76.7	127.2	
1465  	преступление	преступление	s	84.6	36.2	33.5	54.3	50.4	69.7	116.0	
1466  	измениться	измениться	v	84.5	67.3	66.2	78.4	71.2	88.0	104.1	
1467  	мозг	мозг	s	84.5	72.5	71.6	103.4	89.0	44.4	63.0	
1468  	налоговый	налоговый	a	84.5	0.7	0.5	9.7	0.0	3.3	157.0	
1469  	толстый	толстый	a	84.4	190.0	139.8	143.2	96.4	66.4	46.3	
1470  	честь	честь	s	84.4	68.4	93.5	92.5	180.9	89.9	97.9	
1471  	пост	пост	s	84.3	44.8	46.9	43.5	57.8	104.2	128.3	
1472  	удивиться	удивиться	v	84.3	131.3	177.5	190.2	37.1	41.1	32.0	
1473  	падать	падать	v	84.2	152.4	120.5	123.0	90.4	82.9	61.8	
1474  	еврей	еврей	s	84.1	43.2	54.7	97.9	47.4	52.8	124.0	
1475  	звучать	звучать	v	84.1	68.6	81.2	77.5	74.1	97.2	110.6	
1476  	бедный	бедный	a	84.0	81.9	104.9	107.8	134.9	86.2	83.4	
1477  	июнь	июнь	s	84.0	24.3	28.8	21.6	96.4	91.3	137.2	
1478  	много	много	adv	84.0	82.6	92.7	77.1	131.9	147.1	95.0	
1479  	сотня	сотня	s	84.0	79.9	71.2	68.5	102.3	139.8	109.4	
1480  	верхний	верхний	a	83.9	80.3	76.1	70.0	48.9	66.0	65.0	
1481  	суметь	суметь	v	83.9	87.0	80.7	98.0	112.7	103.5	96.2	
1482  	вечный	вечный	a	83.8	60.1	97.8	91.1	89.0	81.4	81.7	
1483  	восемь	восемь	num	83.5	99.1	100.7	92.9	117.1	105.3	86.0	
1484  	лишний	лишний	a	83.5	78.9	91.7	102.6	60.8	101.6	90.8	
1485  	морской	морской	a	83.5	54.8	105.5	57.3	140.8	87.7	91.7	
1486  	разработать	разработать	v	83.5	16.8	6.7	8.6	41.5	41.1	99.8	
1487  	нижний	нижний	a	83.4	67.5	77.0	62.6	50.4	77.8	74.1	
1488  	спокойный	спокойный	a	83.4	151.4	135.7	104.6	99.3	114.5	67.7	
1489  	поговорить	поговорить	v	83.3	134.0	132.9	127.0	54.9	89.1	59.9	
1490  	дождь	дождь	s	83.2	164.5	156.9	125.8	91.9	77.0	57.7	
1491  	меньше	меньше	num	83.2	65.9	60.8	67.8	57.8	84.0	107.0	
1492  	лестница	лестница	s	83.1	142.0	155.9	148.4	90.4	67.9	49.2	
1493  	сухой	сухой	a	83.0	155.1	111.7	102.0	77.1	67.1	62.8	
1494  	ах	ах	intj	82.9	208.3	184.2	134.7	62.3	57.6	40.5	
1495  	лететь	лететь	v	82.9	129.2	135.7	130.3	114.2	76.7	65.3	
1496  	совершить	совершить	v	82.9	57.2	52.4	58.0	75.6	67.9	92.3	
1497  	дача	дача	s	82.8	68.4	71.4	108.5	133.4	101.6	85.9	
1498  	синий	синий	a	82.8	182.7	164.2	126.9	200.1	57.6	48.9	
1499  	просто	просто	adv	82.6	106.3	104.5	90.5	78.6	77.8	85.7	
1500  	установка	установка	s	82.6	28.2	11.2	11.9	25.2	41.5	90.0	
1501  	появление	появление	s	82.5	34.4	48.2	54.0	102.3	66.8	101.4	
1502  	получение	получение	s	82.3	12.1	11.4	13.0	26.7	40.4	83.5	
1503  	сегодняшний	сегодняшний	a	82.3	47.9	44.4	51.0	80.0	74.1	124.5	
1504  	строить	строить	v	82.2	72.3	62.9	63.1	115.6	132.8	104.1	
1505  	образец	образец	s	82.1	25.7	23.9	18.9	71.2	68.6	79.9	
1506  	труба	труба	s	82.1	132.8	103.7	92.3	72.6	62.0	70.2	
1507  	главное	главное	s	82.0	75.7	79.0	77.9	77.1	96.5	100.1	
1508  	кончиться	кончиться	v	82.0	161.5	148.2	122.2	93.4	100.2	58.9	
1509  	медицинский	медицинский	a	82.0	39.2	34.0	38.8	87.5	55.4	100.9	
1510  	привезти	привезти	v	82.0	92.2	99.6	103.5	111.2	100.9	88.1	
1511  	многие	многие	spro	81.8	45.9	62.8	55.5	93.4	124.4	120.1	
1512  	осень	осень	s	81.8	71.4	80.6	70.4	152.7	125.1	105.8	
1513  	вряд	вряд	adv	81.7	42.5	42.9	84.8	99.3	76.3	109.9	
1514  	сложиться	сложиться	v	81.6	23.9	33.0	43.5	34.1	134.6	116.4	
1515  	оставлять	оставлять	v	81.4	74.1	77.2	92.3	89.0	102.3	84.2	
1516  	полагать	полагать	v	81.4	57.1	66.1	65.1	62.3	84.0	98.7	
1517  	висеть	висеть	v	81.3	148.2	142.9	140.0	117.1	89.9	51.0	
1518  	костюм	костюм	s	81.3	96.4	85.6	101.9	195.7	131.3	91.5	
1519  	свежий	свежий	a	81.3	108.7	106.3	108.2	90.4	88.4	73.0	
1520  	трудный	трудный	a	81.3	110.1	76.5	52.6	170.5	185.6	99.5	
1521  	уголовный	уголовный	a	81.3	13.5	16.0	27.7	20.8	38.9	106.5	
1522  	баба	баба	s	81.2	139.0	177.7	177.4	29.6	38.9	28.6	
1523  	ценность	ценность	s	81.2	34.0	26.1	26.6	51.9	77.8	99.2	
1524  	обязанность	обязанность	s	81.1	41.8	44.5	35.9	59.3	89.1	78.2	
1525  	пьеса	пьеса	s	81.1	22.0	27.2	30.4	456.6	211.3	148.3	
1526  	чей	чей	apro	81.1	80.3	62.5	93.6	90.4	81.4	96.4	
1527  	таблица	таблица	s	81.0	16.3	7.8	9.4	32.6	11.0	32.7	
1528  	вино	вино	s	80.9	62.6	103.1	131.5	96.4	59.1	71.6	
1529  	воспоминание	воспоминание	s	80.9	64.7	80.1	74.9	169.0	176.4	93.2	
1530  	лошадь	лошадь	s	80.9	161.1	176.5	104.5	111.2	173.5	51.8	
1531  	повторить	повторить	v	80.9	174.4	156.0	129.0	59.3	55.0	48.9	
1532  	ктонибудь	ктонибудь	spro	80.8	148.7	126.0	119.2	96.4	107.8	54.9	
1533  	сыграть	сыграть	v	80.8	31.9	49.1	38.8	71.2	115.6	141.5	
1534  	коллега	коллега	s	80.6	24.3	37.1	63.7	22.2	62.4	129.3	
1535  	организм	организм	s	80.6	41.8	28.9	34.8	54.9	60.9	80.3	
1536  	случайно	случайно	adv	80.5	65.4	79.3	97.4	66.7	111.2	84.4	
1537  	ученик	ученик	s	80.4	57.1	69.3	52.2	124.5	103.1	84.0	
1538  	учреждение	учреждение	s	80.4	17.2	38.4	15.4	80.0	89.9	85.8	
1539  	высоко	высоко	adv	80.3	82.2	69.6	52.4	100.8	74.1	66.7	
1540  	открытие	открытие	s	80.2	51.8	53.8	36.8	91.9	91.3	102.9	
1541  	спасти	спасти	v	80.1	93.9	84.5	100.8	106.7	84.4	82.2	
1542  	том	том	s	80.0	22.5	36.1	41.4	78.6	123.6	93.4	
1543  	черта	черта	s	80.0	75.2	58.8	64.4	109.7	166.9	80.1	
1544  	изменить	изменить	v	79.9	52.1	46.9	54.7	51.9	77.0	104.6	
1545  	повторять	повторять	v	79.9	103.7	108.8	96.4	84.5	97.2	72.2	
1546  	характеристика	характеристика	s	79.9	10.1	14.4	9.7	22.2	34.5	54.2	
1547  	попрежнему	попрежнему	adv	79.8	108.3	102.2	82.9	63.7	70.1	92.2	
1548  	явиться	явиться	v	79.8	82.1	105.9	96.2	136.4	81.1	66.7	
1549  	выполнение	выполнение	s	79.6	17.7	10.9	9.2	155.7	57.6	76.2	
1550  	оборона	оборона	s	79.6	37.9	24.9	22.1	44.5	105.7	136.7	
1551  	выступление	выступление	s	79.5	28.4	27.2	21.6	177.9	154.8	143.5	
1552  	температура	температура	s	79.5	30.1	27.4	20.8	91.9	60.9	64.6	
1553  	замечать	замечать	v	79.4	145.2	129.7	102.5	96.4	100.2	58.5	
1554  	перспектива	перспектива	s	79.4	22.1	22.2	28.1	35.6	55.8	119.9	
1555  	подать	подать	v	79.4	115.7	110.0	93.9	46.0	72.3	71.0	
1556  	подруга	подруга	s	79.4	73.9	86.7	147.8	87.5	38.1	52.7	
1557  	приказ	приказ	s	79.4	132.9	106.9	67.3	86.0	81.4	77.4	
1558  	вверх	вверх	adv	79.3	160.4	127.3	120.7	65.2	59.4	43.9	
1559  	жертва	жертва	s	79.3	54.2	44.8	76.3	72.6	88.8	105.2	
1560  	назначить	назначить	v	79.3	49.5	53.3	58.6	74.1	99.8	112.5	
1561  	протянуть	протянуть	v	79.3	180.2	142.7	176.8	40.0	46.2	28.9	
1562  	ресторан	ресторан	s	79.3	42.2	69.7	110.9	60.8	59.1	99.1	
1563  	километр	километр	s	79.2	136.1	82.1	60.2	195.7	170.2	91.6	
1564  	сохранить	сохранить	v	79.2	48.0	49.9	43.5	81.5	123.6	113.3	
1565  	спор	спор	s	79.2	58.5	53.5	36.0	115.6	139.4	78.9	
1566  	попытаться	попытаться	v	79.1	57.6	71.0	124.2	46.0	44.4	79.7	
1567  	расположить	расположить	v	79.1	31.7	26.0	27.6	41.5	74.5	92.7	
1568  	использоваться	использоваться	v	79.0	5.3	4.5	6.3	23.7	33.8	80.0	
1569  	вкус	вкус	s	78.9	56.4	53.8	78.0	112.7	133.2	91.3	
1570  	насколько	насколько	adv	78.9	40.1	35.7	65.7	48.9	85.1	104.5	
1571  	признак	признак	s	78.9	37.9	32.7	39.7	38.5	58.0	67.0	
1572  	промышленность	промышленность	s	78.9	15.2	12.8	6.7	96.4	183.4	100.4	
1573  	странно	странно	adv	78.9	113.6	112.2	136.8	81.5	66.8	57.1	
1574  	американец	американец	s	78.8	17.9	22.5	40.5	54.9	166.9	143.6	
1575  	лоб	лоб	s	78.7	210.7	155.9	152.1	62.3	48.8	29.4	
1576  	заключение	заключение	s	78.6	35.1	27.6	21.9	74.1	75.6	83.4	
1577  	вероятно	вероятно	adv	78.5	88.6	93.8	69.1	105.2	165.8	71.2	
1578  	восток	восток	s	78.5	46.6	42.3	32.4	182.3	137.6	109.2	
1579  	вроде	вроде	pr	78.5	95.5	103.0	105.0	112.7	109.3	75.3	
1580  	исключение	исключение	s	78.3	21.4	28.9	33.6	83.0	65.3	93.5	
1581  	отправиться	отправиться	v	78.2	70.9	80.3	108.8	120.1	93.9	87.8	
1582  	желтый	желтый	a	78.1	172.4	143.6	117.5	83.0	52.1	45.1	
1583  	молча	молча	adv	78.1	225.6	175.0	146.0	46.0	55.8	28.5	
1584  	ключ	ключ	s	78.0	97.7	100.9	132.2	57.8	60.9	53.9	
1585  	постановление	постановление	s	78.0	8.5	7.7	6.9	94.9	68.6	86.4	
1586  	садиться	садиться	v	77.9	189.5	143.2	114.7	91.9	91.0	49.1	
1587  	же	же	conj	77.7	57.1	77.6	80.2	74.1	85.8	84.2	
1588  	немедленно	немедленно	adv	77.6	98.5	104.0	109.8	90.4	78.5	70.2	
1589  	слой	слой	s	77.6	42.4	37.1	40.1	54.9	83.3	70.3	
1590  	бок	бок	s	77.4	162.5	142.9	141.5	43.0	50.6	34.0	
1591  	встречать	встречать	v	77.4	84.7	89.7	82.3	127.5	134.3	80.9	
1592  	говориться	говориться	v	77.3	43.2	61.4	49.2	134.9	103.1	101.3	
1593  	крикнуть	крикнуть	v	77.2	274.9	217.6	138.9	31.1	47.0	16.1	
1594  	спустя	спустя	pr	77.2	37.6	59.0	70.5	133.4	135.7	103.5	
1595  	июль	июль	s	77.0	22.9	26.4	19.1	78.6	79.2	133.5	
1596  	мощный	мощный	a	77.0	51.0	40.4	60.8	57.8	70.1	102.7	
1597  	перевод	перевод	s	77.0	18.1	22.1	28.5	75.6	91.3	97.9	
1598  	секретарь	секретарь	s	77.0	68.1	51.9	39.3	363.2	248.0	108.2	
1599  	кусок	кусок	s	76.8	119.8	112.4	116.4	74.1	88.4	57.2	
1600  	готовить	готовить	v	76.7	66.6	58.3	69.7	99.3	98.7	97.7	
1601  	слух	слух	s	76.7	56.4	86.0	80.6	120.1	106.8	96.8	
1602  	учить	учить	v	76.7	87.0	94.8	80.6	118.6	96.1	74.4	
1603  	гореть	гореть	v	76.6	168.9	138.8	122.8	89.0	65.3	46.2	
1604  	испытывать	испытывать	v	76.6	91.6	80.6	79.2	72.6	80.3	78.7	
1605  	польза	польза	s	76.6	45.2	57.0	45.8	77.1	91.7	100.8	
1606  	звонок	звонок	s	76.5	78.3	93.8	132.1	50.4	60.2	68.6	
1607  	выделить	выделить	v	76.4	17.4	18.7	20.4	29.6	50.6	82.3	
1608  	обстановка	обстановка	s	76.2	63.6	50.4	43.9	96.4	169.1	99.5	
1609  	оттуда	оттуда	advpro	76.2	116.5	123.3	117.0	81.5	87.7	57.2	
1610  	мимо	мимо	pr	75.9	155.4	135.7	125.0	84.5	80.7	46.3	
1611  	поддерживать	поддерживать	v	75.9	38.1	38.8	40.3	65.2	90.2	108.3	
1612  	подниматься	подниматься	v	75.9	156.7	110.0	112.6	117.1	73.4	51.1	
1613  	чиновник	чиновник	s	75.9	18.3	18.4	28.2	44.5	55.4	155.2	
1614  	следить	следить	v	75.8	120.3	89.0	93.7	114.2	103.1	70.3	
1615  	соглашение	соглашение	s	75.8	3.7	5.0	7.3	17.8	37.8	96.8	
1616  	деталь	деталь	s	75.7	36.0	37.7	52.4	72.6	90.2	94.8	
1617  	русский	русский	s	75.7	53.9	52.2	73.2	51.9	75.6	106.9	
1618  	деревянный	деревянный	a	75.6	103.2	108.2	102.6	75.6	92.1	63.8	
1619  	тишина	тишина	s	75.6	177.2	142.7	121.4	78.6	71.5	43.4	
1620  	зарплата	зарплата	s	75.5	19.1	26.9	49.6	11.9	62.4	136.1	
1621  	требоваться	требоваться	v	75.5	42.7	54.9	57.6	50.4	99.4	88.4	
1622  	билет	билет	s	75.4	81.9	107.3	78.1	63.7	88.8	86.8	
